SSBID1000M,pop_tot,year,easting,northing,base_station
22470006645000,1132,2017,247500,6645500,12
22470006646000,2898,2017,247500,6646500,13
22470006647000,1182,2017,247500,6647500,13
22470006648000,1753,2017,247500,6648500,13
22470006649000,1468,2017,247500,6649500,13
22470006650000,518,2017,247500,6650500,13
22470006651000,3555,2017,247500,6651500,13
22470006652000,2388,2017,247500,6652500,13
22470006653000,49,2017,247500,6653500,13
22470006654000,691,2017,247500,6654500,13
22470006655000,1622,2017,247500,6655500,13
22470006656000,401,2017,247500,6656500,13
22470006657000,91,2017,247500,6657500,13
22470006658000,72,2017,247500,6658500,13
22480006641000,106,2017,248500,6641500,12
22480006642000,135,2017,248500,6642500,12
22480006644000,1160,2017,248500,6644500,12
22480006645000,1658,2017,248500,6645500,12
22480006646000,2072,2017,248500,6646500,13
22480006647000,2222,2017,248500,6647500,13
22480006648000,1805,2017,248500,6648500,13
22480006649000,1515,2017,248500,6649500,13
22480006650000,1769,2017,248500,6650500,13
22480006651000,2641,2017,248500,6651500,13
22480006652000,500,2017,248500,6652500,13
22480006653000,2709,2017,248500,6653500,13
22480006654000,718,2017,248500,6654500,13
22480006655000,423,2017,248500,6655500,13
22480006656000,12,2017,248500,6656500,13
22480006661000,7,2017,248500,6661500,14
22490006643000,39,2017,249500,6643500,12
22490006644000,998,2017,249500,6644500,12
22490006645000,1036,2017,249500,6645500,12
22490006646000,791,2017,249500,6646500,12
22490006647000,2177,2017,249500,6647500,13
22490006648000,2324,2017,249500,6648500,13
22490006649000,2113,2017,249500,6649500,13
22490006650000,960,2017,249500,6650500,13
22490006652000,234,2017,249500,6652500,18
22490006653000,2743,2017,249500,6653500,13
22490006654000,936,2017,249500,6654500,13
22490006655000,42,2017,249500,6655500,13
22490006657000,3,2017,249500,6657500,13
22500006643000,41,2017,250500,6643500,12
22500006644000,191,2017,250500,6644500,12
22500006645000,507,2017,250500,6645500,12
22500006646000,1,2017,250500,6646500,12
22500006647000,263,2017,250500,6647500,13
22500006648000,1863,2017,250500,6648500,13
22500006649000,1607,2017,250500,6649500,13
22500006650000,252,2017,250500,6650500,13
22500006651000,8,2017,250500,6651500,18
22500006652000,31,2017,250500,6652500,18
22500006653000,6,2017,250500,6653500,18
22500006654000,1,2017,250500,6654500,13
22510006623000,5,2017,251500,6623500,10
22510006630000,9,2017,251500,6630500,10
22510006631000,2,2017,251500,6631500,10
22510006632000,13,2017,251500,6632500,10
22510006633000,2,2017,251500,6633500,10
22510006644000,2,2017,251500,6644500,12
22510006647000,584,2017,251500,6647500,13
22510006648000,2402,2017,251500,6648500,18
22510006649000,2763,2017,251500,6649500,13
22510006650000,2451,2017,251500,6650500,18
22510006651000,1519,2017,251500,6651500,18
22510006652000,25,2017,251500,6652500,18
22510006654000,4,2017,251500,6654500,18
22510006655000,2,2017,251500,6655500,18
22510006656000,2,2017,251500,6656500,14
22520006625000,4,2017,252500,6625500,10
22520006626000,17,2017,252500,6626500,10
22520006627000,16,2017,252500,6627500,10
22520006628000,45,2017,252500,6628500,10
22520006629000,214,2017,252500,6629500,10
22520006630000,1119,2017,252500,6630500,10
22520006631000,239,2017,252500,6631500,10
22520006632000,120,2017,252500,6632500,10
22520006633000,66,2017,252500,6633500,10
22520006634000,92,2017,252500,6634500,10
22520006647000,1530,2017,252500,6647500,18
22520006648000,2427,2017,252500,6648500,18
22520006649000,2629,2017,252500,6649500,18
22520006650000,2475,2017,252500,6650500,18
22520006651000,1188,2017,252500,6651500,18
22520006652000,62,2017,252500,6652500,18
22520006653000,27,2017,252500,6653500,18
22520006661000,7,2017,252500,6661500,14
22530006620000,8,2017,253500,6620500,10
22530006621000,585,2017,253500,6621500,10
22530006622000,1003,2017,253500,6622500,10
22530006623000,530,2017,253500,6623500,10
22530006624000,44,2017,253500,6624500,10
22530006625000,3,2017,253500,6625500,10
22530006626000,61,2017,253500,6626500,10
22530006627000,16,2017,253500,6627500,10
22530006628000,46,2017,253500,6628500,10
22530006629000,93,2017,253500,6629500,10
22530006630000,321,2017,253500,6630500,10
22530006631000,293,2017,253500,6631500,10
22530006632000,44,2017,253500,6632500,10
22530006634000,88,2017,253500,6634500,10
22530006635000,152,2017,253500,6635500,10
22530006636000,381,2017,253500,6636500,10
22530006637000,53,2017,253500,6637500,10
22530006639000,4,2017,253500,6639500,10
22530006645000,70,2017,253500,6645500,14
22530006646000,277,2017,253500,6646500,14
22530006647000,64,2017,253500,6647500,14
22530006648000,1552,2017,253500,6648500,18
22530006649000,2069,2017,253500,6649500,18
22530006650000,3010,2017,253500,6650500,18
22530006651000,3188,2017,253500,6651500,18
22530006652000,2422,2017,253500,6652500,18
22530006653000,564,2017,253500,6653500,18
22530006654000,108,2017,253500,6654500,14
22530006655000,2,2017,253500,6655500,14
22530006661000,17,2017,253500,6661500,14
22530006662000,44,2017,253500,6662500,14
22540006607000,7,2017,254500,6607500,10
22540006608000,6,2017,254500,6608500,10
22540006609000,3,2017,254500,6609500,10
22540006610000,10,2017,254500,6610500,10
22540006612000,1,2017,254500,6612500,10
22540006613000,49,2017,254500,6613500,10
22540006614000,112,2017,254500,6614500,10
22540006615000,3,2017,254500,6615500,10
22540006616000,9,2017,254500,6616500,10
22540006617000,7,2017,254500,6617500,10
22540006618000,7,2017,254500,6618500,10
22540006619000,148,2017,254500,6619500,10
22540006620000,1359,2017,254500,6620500,10
22540006621000,2620,2017,254500,6621500,10
22540006622000,1593,2017,254500,6622500,10
22540006623000,117,2017,254500,6623500,10
22540006624000,30,2017,254500,6624500,10
22540006625000,7,2017,254500,6625500,10
22540006626000,19,2017,254500,6626500,10
22540006627000,6,2017,254500,6627500,10
22540006628000,31,2017,254500,6628500,10
22540006629000,2,2017,254500,6629500,10
22540006630000,26,2017,254500,6630500,10
22540006631000,256,2017,254500,6631500,10
22540006632000,9,2017,254500,6632500,10
22540006633000,3,2017,254500,6633500,10
22540006635000,3,2017,254500,6635500,10
22540006636000,433,2017,254500,6636500,10
22540006637000,358,2017,254500,6637500,10
22540006638000,52,2017,254500,6638500,10
22540006639000,440,2017,254500,6639500,10
22540006645000,457,2017,254500,6645500,14
22540006646000,1601,2017,254500,6646500,14
22540006647000,1647,2017,254500,6647500,14
22540006648000,838,2017,254500,6648500,14
22540006649000,3305,2017,254500,6649500,18
22540006650000,2852,2017,254500,6650500,18
22540006651000,3049,2017,254500,6651500,18
22540006652000,3095,2017,254500,6652500,18
22540006653000,2892,2017,254500,6653500,18
22540006654000,877,2017,254500,6654500,14
22540006655000,8,2017,254500,6655500,14
22540006656000,5,2017,254500,6656500,14
22540006660000,6,2017,254500,6660500,14
22540006661000,88,2017,254500,6661500,14
22540006662000,19,2017,254500,6662500,14
22540006663000,13,2017,254500,6663500,14
22550006602000,198,2017,255500,6602500,10
22550006603000,427,2017,255500,6603500,10
22550006604000,300,2017,255500,6604500,10
22550006605000,329,2017,255500,6605500,10
22550006606000,45,2017,255500,6606500,10
22550006607000,48,2017,255500,6607500,10
22550006608000,7,2017,255500,6608500,10
22550006609000,2,2017,255500,6609500,10
22550006610000,8,2017,255500,6610500,10
22550006612000,3,2017,255500,6612500,10
22550006613000,86,2017,255500,6613500,10
22550006614000,98,2017,255500,6614500,10
22550006615000,45,2017,255500,6615500,10
22550006616000,7,2017,255500,6616500,10
22550006617000,9,2017,255500,6617500,10
22550006618000,14,2017,255500,6618500,10
22550006619000,35,2017,255500,6619500,10
22550006620000,120,2017,255500,6620500,10
22550006621000,866,2017,255500,6621500,10
22550006622000,1623,2017,255500,6622500,10
22550006623000,1361,2017,255500,6623500,10
22550006624000,1227,2017,255500,6624500,10
22550006625000,16,2017,255500,6625500,10
22550006626000,50,2017,255500,6626500,10
22550006627000,29,2017,255500,6627500,10
22550006628000,2,2017,255500,6628500,10
22550006630000,11,2017,255500,6630500,10
22550006631000,44,2017,255500,6631500,10
22550006632000,3,2017,255500,6632500,10
22550006633000,6,2017,255500,6633500,10
22550006634000,7,2017,255500,6634500,10
22550006635000,32,2017,255500,6635500,10
22550006636000,75,2017,255500,6636500,10
22550006638000,3,2017,255500,6638500,10
22550006639000,415,2017,255500,6639500,10
22550006640000,1216,2017,255500,6640500,10
22550006641000,274,2017,255500,6641500,10
22550006645000,5,2017,255500,6645500,14
22550006646000,565,2017,255500,6646500,14
22550006647000,2515,2017,255500,6647500,14
22550006648000,697,2017,255500,6648500,14
22550006649000,2014,2017,255500,6649500,14
22550006650000,2093,2017,255500,6650500,18
22550006651000,2695,2017,255500,6651500,18
22550006652000,2457,2017,255500,6652500,18
22550006653000,2521,2017,255500,6653500,18
22550006654000,525,2017,255500,6654500,14
22550006655000,238,2017,255500,6655500,14
22550006656000,12,2017,255500,6656500,14
22550006657000,22,2017,255500,6657500,14
22550006658000,22,2017,255500,6658500,14
22550006659000,10,2017,255500,6659500,14
22550006660000,24,2017,255500,6660500,14
22550006661000,41,2017,255500,6661500,14
22550006662000,32,2017,255500,6662500,14
22560006603000,581,2017,256500,6603500,10
22560006604000,1388,2017,256500,6604500,10
22560006605000,661,2017,256500,6605500,10
22560006606000,1195,2017,256500,6606500,10
22560006607000,121,2017,256500,6607500,10
22560006608000,53,2017,256500,6608500,10
22560006609000,27,2017,256500,6609500,10
22560006610000,23,2017,256500,6610500,10
22560006611000,1,2017,256500,6611500,10
22560006612000,5,2017,256500,6612500,10
22560006613000,31,2017,256500,6613500,10
22560006614000,57,2017,256500,6614500,10
22560006615000,13,2017,256500,6615500,10
22560006616000,3,2017,256500,6616500,10
22560006617000,8,2017,256500,6617500,10
22560006618000,18,2017,256500,6618500,10
22560006619000,33,2017,256500,6619500,10
22560006620000,21,2017,256500,6620500,10
22560006621000,40,2017,256500,6621500,10
22560006622000,27,2017,256500,6622500,10
22560006623000,34,2017,256500,6623500,10
22560006624000,328,2017,256500,6624500,10
22560006626000,4,2017,256500,6626500,10
22560006627000,47,2017,256500,6627500,10
22560006628000,21,2017,256500,6628500,10
22560006629000,16,2017,256500,6629500,10
22560006630000,21,2017,256500,6630500,10
22560006631000,39,2017,256500,6631500,10
22560006632000,66,2017,256500,6632500,10
22560006633000,23,2017,256500,6633500,10
22560006634000,6,2017,256500,6634500,10
22560006635000,16,2017,256500,6635500,10
22560006636000,5,2017,256500,6636500,10
22560006637000,35,2017,256500,6637500,10
22560006638000,3,2017,256500,6638500,10
22560006639000,18,2017,256500,6639500,10
22560006640000,46,2017,256500,6640500,10
22560006641000,361,2017,256500,6641500,10
22560006642000,1207,2017,256500,6642500,10
22560006643000,733,2017,256500,6643500,10
22560006644000,255,2017,256500,6644500,10
22560006648000,39,2017,256500,6648500,14
22560006649000,906,2017,256500,6649500,14
22560006650000,4358,2017,256500,6650500,14
22560006651000,3315,2017,256500,6651500,14
22560006652000,4476,2017,256500,6652500,14
22560006653000,3798,2017,256500,6653500,14
22560006654000,3264,2017,256500,6654500,14
22560006655000,1654,2017,256500,6655500,14
22560006656000,476,2017,256500,6656500,14
22560006657000,16,2017,256500,6657500,14
22560006658000,126,2017,256500,6658500,14
22560006659000,19,2017,256500,6659500,14
22560006660000,18,2017,256500,6660500,14
22560006661000,115,2017,256500,6661500,14
22560006662000,12,2017,256500,6662500,14
22560006672000,2,2017,256500,6672500,5
22570006602000,2,2017,257500,6602500,10
22570006603000,55,2017,257500,6603500,10
22570006604000,1,2017,257500,6604500,10
22570006605000,289,2017,257500,6605500,10
22570006606000,697,2017,257500,6606500,10
22570006607000,11,2017,257500,6607500,10
22570006608000,21,2017,257500,6608500,10
22570006609000,57,2017,257500,6609500,10
22570006610000,7,2017,257500,6610500,10
22570006611000,10,2017,257500,6611500,10
22570006612000,53,2017,257500,6612500,10
22570006613000,302,2017,257500,6613500,10
22570006614000,1762,2017,257500,6614500,10
22570006615000,27,2017,257500,6615500,10
22570006616000,10,2017,257500,6616500,10
22570006617000,7,2017,257500,6617500,10
22570006618000,17,2017,257500,6618500,10
22570006619000,16,2017,257500,6619500,10
22570006620000,49,2017,257500,6620500,10
22570006621000,17,2017,257500,6621500,10
22570006622000,46,2017,257500,6622500,10
22570006623000,19,2017,257500,6623500,10
22570006624000,74,2017,257500,6624500,10
22570006626000,3,2017,257500,6626500,10
22570006628000,34,2017,257500,6628500,10
22570006629000,15,2017,257500,6629500,10
22570006630000,2,2017,257500,6630500,10
22570006631000,13,2017,257500,6631500,10
22570006632000,30,2017,257500,6632500,10
22570006633000,19,2017,257500,6633500,10
22570006634000,78,2017,257500,6634500,10
22570006635000,19,2017,257500,6635500,10
22570006636000,4,2017,257500,6636500,10
22570006637000,125,2017,257500,6637500,10
22570006638000,11,2017,257500,6638500,10
22570006639000,45,2017,257500,6639500,10
22570006640000,189,2017,257500,6640500,10
22570006641000,131,2017,257500,6641500,10
22570006642000,1160,2017,257500,6642500,10
22570006643000,2589,2017,257500,6643500,10
22570006644000,608,2017,257500,6644500,10
22570006647000,17,2017,257500,6647500,14
22570006648000,26,2017,257500,6648500,14
22570006649000,14,2017,257500,6649500,14
22570006650000,3646,2017,257500,6650500,14
22570006651000,3436,2017,257500,6651500,14
22570006652000,2382,2017,257500,6652500,14
22570006653000,4536,2017,257500,6653500,14
22570006654000,3866,2017,257500,6654500,14
22570006655000,2176,2017,257500,6655500,14
22570006656000,1986,2017,257500,6656500,14
22570006657000,474,2017,257500,6657500,14
22570006660000,2,2017,257500,6660500,14
22570006662000,10,2017,257500,6662500,14
22580006604000,13,2017,258500,6604500,10
22580006605000,14,2017,258500,6605500,10
22580006606000,3,2017,258500,6606500,10
22580006607000,112,2017,258500,6607500,10
22580006608000,27,2017,258500,6608500,10
22580006609000,9,2017,258500,6609500,10
22580006610000,38,2017,258500,6610500,10
22580006611000,13,2017,258500,6611500,10
22580006612000,8,2017,258500,6612500,10
22580006613000,451,2017,258500,6613500,10
22580006614000,276,2017,258500,6614500,10
22580006615000,29,2017,258500,6615500,10
22580006616000,16,2017,258500,6616500,10
22580006617000,10,2017,258500,6617500,10
22580006618000,17,2017,258500,6618500,10
22580006619000,20,2017,258500,6619500,10
22580006620000,5,2017,258500,6620500,10
22580006621000,111,2017,258500,6621500,10
22580006622000,15,2017,258500,6622500,10
22580006623000,30,2017,258500,6623500,10
22580006624000,174,2017,258500,6624500,10
22580006625000,40,2017,258500,6625500,10
22580006626000,15,2017,258500,6626500,10
22580006628000,22,2017,258500,6628500,10
22580006629000,45,2017,258500,6629500,10
22580006630000,8,2017,258500,6630500,10
22580006631000,119,2017,258500,6631500,10
22580006632000,19,2017,258500,6632500,10
22580006633000,95,2017,258500,6633500,10
22580006634000,186,2017,258500,6634500,10
22580006635000,82,2017,258500,6635500,10
22580006636000,142,2017,258500,6636500,10
22580006637000,201,2017,258500,6637500,10
22580006638000,159,2017,258500,6638500,10
22580006639000,237,2017,258500,6639500,10
22580006640000,1266,2017,258500,6640500,10
22580006641000,1550,2017,258500,6641500,10
22580006642000,383,2017,258500,6642500,10
22580006643000,2,2017,258500,6643500,10
22580006647000,406,2017,258500,6647500,14
22580006648000,2493,2017,258500,6648500,14
22580006649000,51,2017,258500,6649500,14
22580006650000,2423,2017,258500,6650500,14
22580006651000,5765,2017,258500,6651500,14
22580006652000,2724,2017,258500,6652500,14
22580006653000,3098,2017,258500,6653500,14
22580006654000,2959,2017,258500,6654500,14
22580006655000,313,2017,258500,6655500,14
22580006656000,584,2017,258500,6656500,14
22580006657000,65,2017,258500,6657500,14
22580006659000,3,2017,258500,6659500,14
22580006661000,1,2017,258500,6661500,14
22580006662000,7,2017,258500,6662500,14
22580006667000,4,2017,258500,6667500,14
22590006603000,4,2017,259500,6603500,10
22590006604000,5,2017,259500,6604500,10
22590006605000,28,2017,259500,6605500,10
22590006606000,52,2017,259500,6606500,10
22590006607000,234,2017,259500,6607500,10
22590006608000,572,2017,259500,6608500,10
22590006609000,18,2017,259500,6609500,10
22590006610000,120,2017,259500,6610500,10
22590006611000,141,2017,259500,6611500,10
22590006612000,24,2017,259500,6612500,10
22590006613000,30,2017,259500,6613500,10
22590006614000,29,2017,259500,6614500,10
22590006615000,348,2017,259500,6615500,10
22590006616000,402,2017,259500,6616500,10
22590006617000,111,2017,259500,6617500,10
22590006618000,10,2017,259500,6618500,10
22590006619000,9,2017,259500,6619500,10
22590006620000,16,2017,259500,6620500,10
22590006621000,121,2017,259500,6621500,10
22590006622000,35,2017,259500,6622500,10
22590006623000,64,2017,259500,6623500,10
22590006624000,61,2017,259500,6624500,10
22590006625000,17,2017,259500,6625500,10
22590006627000,12,2017,259500,6627500,10
22590006628000,50,2017,259500,6628500,10
22590006629000,23,2017,259500,6629500,10
22590006630000,36,2017,259500,6630500,10
22590006631000,106,2017,259500,6631500,10
22590006632000,21,2017,259500,6632500,10
22590006633000,65,2017,259500,6633500,10
22590006634000,96,2017,259500,6634500,10
22590006635000,14,2017,259500,6635500,10
22590006636000,6,2017,259500,6636500,10
22590006637000,19,2017,259500,6637500,10
22590006648000,601,2017,259500,6648500,14
22590006649000,990,2017,259500,6649500,14
22590006650000,7607,2017,259500,6650500,14
22590006651000,1891,2017,259500,6651500,14
22590006652000,3738,2017,259500,6652500,14
22590006653000,3204,2017,259500,6653500,14
22590006654000,2646,2017,259500,6654500,14
22590006655000,296,2017,259500,6655500,14
22590006659000,4,2017,259500,6659500,14
22590006664000,3,2017,259500,6664500,14
22590006671000,2,2017,259500,6671500,5
22600006604000,11,2017,260500,6604500,10
22600006605000,11,2017,260500,6605500,10
22600006606000,16,2017,260500,6606500,10
22600006607000,34,2017,260500,6607500,10
22600006608000,29,2017,260500,6608500,10
22600006610000,36,2017,260500,6610500,10
22600006611000,1,2017,260500,6611500,10
22600006612000,10,2017,260500,6612500,10
22600006613000,23,2017,260500,6613500,10
22600006614000,2063,2017,260500,6614500,10
22600006615000,1035,2017,260500,6615500,10
22600006616000,593,2017,260500,6616500,10
22600006617000,17,2017,260500,6617500,10
22600006618000,7,2017,260500,6618500,10
22600006619000,12,2017,260500,6619500,10
22600006620000,123,2017,260500,6620500,10
22600006621000,270,2017,260500,6621500,10
22600006622000,111,2017,260500,6622500,10
22600006623000,42,2017,260500,6623500,10
22600006624000,10,2017,260500,6624500,10
22600006625000,52,2017,260500,6625500,10
22600006626000,59,2017,260500,6626500,10
22600006627000,9,2017,260500,6627500,9
22600006628000,231,2017,260500,6628500,10
22600006629000,256,2017,260500,6629500,10
22600006630000,190,2017,260500,6630500,10
22600006631000,158,2017,260500,6631500,10
22600006632000,21,2017,260500,6632500,10
22600006633000,6,2017,260500,6633500,11
22600006634000,125,2017,260500,6634500,11
22600006635000,40,2017,260500,6635500,11
22600006636000,4,2017,260500,6636500,11
22600006637000,2,2017,260500,6637500,11
22600006648000,1027,2017,260500,6648500,7
22600006649000,11242,2017,260500,6649500,7
22600006650000,14223,2017,260500,6650500,14
22600006651000,9706,2017,260500,6651500,8
22600006652000,2283,2017,260500,6652500,14
22600006653000,1477,2017,260500,6653500,14
22600006654000,1968,2017,260500,6654500,14
22600006655000,75,2017,260500,6655500,14
22610006607000,18,2017,261500,6607500,10
22610006608000,6,2017,261500,6608500,10
22610006609000,28,2017,261500,6609500,10
22610006610000,36,2017,261500,6610500,10
22610006611000,29,2017,261500,6611500,10
22610006612000,23,2017,261500,6612500,10
22610006613000,8,2017,261500,6613500,10
22610006614000,51,2017,261500,6614500,10
22610006615000,100,2017,261500,6615500,10
22610006616000,9,2017,261500,6616500,10
22610006617000,25,2017,261500,6617500,10
22610006618000,2,2017,261500,6618500,10
22610006619000,42,2017,261500,6619500,10
22610006620000,104,2017,261500,6620500,10
22610006621000,583,2017,261500,6621500,10
22610006622000,16,2017,261500,6622500,10
22610006623000,16,2017,261500,6623500,10
22610006624000,52,2017,261500,6624500,10
22610006625000,39,2017,261500,6625500,10
22610006626000,67,2017,261500,6626500,10
22610006627000,18,2017,261500,6627500,9
22610006628000,375,2017,261500,6628500,9
22610006629000,1609,2017,261500,6629500,9
22610006630000,438,2017,261500,6630500,9
22610006632000,12,2017,261500,6632500,11
22610006634000,74,2017,261500,6634500,11
22610006635000,30,2017,261500,6635500,11
22610006637000,8,2017,261500,6637500,11
22610006638000,11,2017,261500,6638500,11
22610006639000,7,2017,261500,6639500,11
22610006646000,1,2017,261500,6646500,15
22610006648000,53,2017,261500,6648500,7
22610006649000,1131,2017,261500,6649500,7
22610006650000,17022,2017,261500,6650500,8
22610006651000,13744,2017,261500,6651500,8
22610006652000,4290,2017,261500,6652500,8
22610006653000,2578,2017,261500,6653500,14
22610006654000,2220,2017,261500,6654500,14
22610006655000,1731,2017,261500,6655500,14
22610006660000,4,2017,261500,6660500,14
22620006611000,37,2017,262500,6611500,10
22620006612000,159,2017,262500,6612500,10
22620006613000,17,2017,262500,6613500,10
22620006614000,8,2017,262500,6614500,10
22620006615000,16,2017,262500,6615500,10
22620006616000,23,2017,262500,6616500,10
22620006617000,31,2017,262500,6617500,10
22620006618000,29,2017,262500,6618500,10
22620006619000,139,2017,262500,6619500,10
22620006620000,1165,2017,262500,6620500,10
22620006621000,1161,2017,262500,6621500,10
22620006622000,309,2017,262500,6622500,10
22620006623000,30,2017,262500,6623500,10
22620006624000,14,2017,262500,6624500,10
22620006625000,146,2017,262500,6625500,9
22620006626000,29,2017,262500,6626500,9
22620006627000,99,2017,262500,6627500,9
22620006628000,2,2017,262500,6628500,9
22620006629000,42,2017,262500,6629500,9
22620006630000,895,2017,262500,6630500,9
22620006631000,370,2017,262500,6631500,9
22620006632000,9,2017,262500,6632500,9
22620006634000,2,2017,262500,6634500,9
22620006635000,25,2017,262500,6635500,11
22620006636000,20,2017,262500,6636500,11
22620006638000,9,2017,262500,6638500,11
22620006639000,20,2017,262500,6639500,11
22620006640000,1,2017,262500,6640500,11
22620006643000,180,2017,262500,6643500,15
22620006644000,364,2017,262500,6644500,15
22620006645000,405,2017,262500,6645500,15
22620006647000,38,2017,262500,6647500,15
22620006648000,1656,2017,262500,6648500,7
22620006649000,6658,2017,262500,6649500,7
22620006650000,16367,2017,262500,6650500,7
22620006651000,10971,2017,262500,6651500,8
22620006652000,5024,2017,262500,6652500,8
22620006653000,3577,2017,262500,6653500,14
22620006654000,3216,2017,262500,6654500,14
22620006655000,1430,2017,262500,6655500,14
22620006657000,1,2017,262500,6657500,14
22620006658000,2,2017,262500,6658500,14
22620006659000,2,2017,262500,6659500,14
22620006673000,1,2017,262500,6673500,5
22630006610000,14,2017,263500,6610500,10
22630006611000,64,2017,263500,6611500,10
22630006612000,43,2017,263500,6612500,10
22630006613000,15,2017,263500,6613500,10
22630006615000,4,2017,263500,6615500,10
22630006616000,10,2017,263500,6616500,10
22630006617000,1,2017,263500,6617500,10
22630006618000,4,2017,263500,6618500,10
22630006619000,321,2017,263500,6619500,10
22630006620000,1667,2017,263500,6620500,10
22630006621000,1570,2017,263500,6621500,10
22630006622000,812,2017,263500,6622500,10
22630006623000,80,2017,263500,6623500,9
22630006624000,22,2017,263500,6624500,9
22630006625000,137,2017,263500,6625500,9
22630006626000,6,2017,263500,6626500,9
22630006627000,967,2017,263500,6627500,9
22630006628000,97,2017,263500,6628500,9
22630006631000,4,2017,263500,6631500,9
22630006632000,17,2017,263500,6632500,9
22630006633000,76,2017,263500,6633500,9
22630006634000,417,2017,263500,6634500,11
22630006636000,9,2017,263500,6636500,11
